user,tweet id,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
yuta_n,1530383815214235649,2022-05-28 03:01:49+00:00,ja,0,0,0,0,Sound Archive見てる,
hiromasa18ev,1530382865980325889,2022-05-28 02:58:03+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  - YouTube https://t.co/K60kV8jap7,https://m.youtube.com/watch?v=W5njQTpJMRs
justy_oreore,1530375981726601216,2022-05-28 02:30:41+00:00,ja,0,0,0,0,"""[Blue Archive]  2022 Sound Archive Concert "" を YouTube で見る https://t.co/iWJgNeICeL",https://youtu.be/W5njQTpJMRs
tensfaqtory,1530369688559325185,2022-05-28 02:05:41+00:00,ja,0,0,0,0,sound archive聴きながらベーシストがアロナの似顔絵先生コスにしか見えないどょぅび,
artfulnessstar,1530364859807715328,2022-05-28 01:46:30+00:00,ja,0,0,0,0,Sound Archive神過ぎて無限に聴ける,
Spideraxe30,1530347860201455620,2022-05-28 00:38:57+00:00,en,178,0,4,8,"Something the audio team has been doing behind the scenes is improving their sound archive and asset tracking, so new champs and VGUs with filtered voices can have unfiltered voices for skins where they have no masks or stuff like Renata Glasc or Bel’Veth.",
kitahon,1530347007168040961,2022-05-28 00:35:33+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/GyMM02AI6g @YouTubeより,https://youtu.be/W5njQTpJMRs
ryuguno_zwei,1530338519365074944,2022-05-28 00:01:49+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/BiFeN7VqNc @YouTubeより,https://youtu.be/W5njQTpJMRs
7stars_archive,1530334875936788483,2022-05-27 23:47:21+00:00,ja,1,0,1,0,"@cyama010217 sound archiveよかったですね！！
普段聞いてる曲たちもバンドアレンジで聞いたら新鮮ですよね〜",
barroth38,1530333736897630208,2022-05-27 23:42:49+00:00,ja,4,0,1,0,"お〜〜〜〜〜〜良すぎますって

[Blue Archive]  2022 Sound Archive Concert  https://t.co/8olpVURKoB @YouTubeより",https://youtu.be/W5njQTpJMRs
momiziness,1530333681101033473,2022-05-27 23:42:36+00:00,ja,0,0,0,0,sound archive何がバグってるって無料で聴ける事なんだよな,
cyama010217,1530333184168460289,2022-05-27 23:40:37+00:00,ja,1,0,1,0,"@7stars_archive 奈々星先生おはようございます！
昨日のsound archiveは最高でしたね。
昨日から再生しっぱなしですw",
momiziness,1530333095521529857,2022-05-27 23:40:16+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/0RoRlA8NAm @YouTubeより,https://youtu.be/W5njQTpJMRs?t=1912
Lewis_Drums,1530327042176483329,2022-05-27 23:16:13+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/wYkdJLlrVm @YouTubeより,https://youtu.be/W5njQTpJMRs
redirevaw,1530315941459791872,2022-05-27 22:32:06+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/R7vj1uFZa4 @YouTubeより,https://youtu.be/W5njQTpJMRs
rocksound,1530307860403392512,2022-05-27 22:00:00+00:00,en,64,0,2,13,Frank Iero tells us about putting together his band The Future Violents in this clip from the Rock Sound archive https://t.co/IMwGTCFZaz,
origen_tv,1530301909843775494,2022-05-27 21:36:21+00:00,fr,1,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/LLSpCS5vIm a través de @YouTube,https://youtu.be/W5njQTpJMRs
Keisuke_ERA,1530273912432771072,2022-05-27 19:45:06+00:00,ja,0,0,0,0,"""[Blue Archive]  2022 Sound Archive Concert "" を YouTube で見る https://t.co/MtKh6JDrRF",https://youtu.be/W5njQTpJMRs
guren1223_ship9,1530256961345753088,2022-05-27 18:37:45+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/lJI02VQ7mX @YouTubeより 
めっちゃ良かった",https://youtu.be/W5njQTpJMRs
RiceCurry_NJ,1530253213710315520,2022-05-27 18:22:51+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/ALHk4icePP @YouTubeより

アレンジ良すぎブルアカはBGMも神",https://youtu.be/W5njQTpJMRs
segu8901,1530241878029115393,2022-05-27 17:37:48+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/qIIZXrPGeD @YouTubeより,https://youtu.be/W5njQTpJMRs
Thyella_Aria,1530236513329369088,2022-05-27 17:16:29+00:00,en,1,0,1,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/mBK4ENZUF9 @YouTubeより,https://youtu.be/W5njQTpJMRs
Lethe_ba,1530235401096806400,2022-05-27 17:12:04+00:00,ja,6,0,4,0,Sound Archiveめっちゃ良き良きでした…おやすみなさい,
reiran81,1530230677551034371,2022-05-27 16:53:18+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/znr9sIz0gR @YouTubeより,https://youtu.be/W5njQTpJMRs
gumoyu,1530215865366761472,2022-05-27 15:54:26+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/6fpAcwfRzV,https://youtu.be/W5njQTpJMRs
spatstabetai,1530211737625972738,2022-05-27 15:38:02+00:00,ja,0,0,0,0,ブルーアーカイブに感情メタメタにやられたあとなのでSound Archive聞いてるだけで泣きそう,
tomo_aiai_,1530207278535561216,2022-05-27 15:20:19+00:00,en,0,0,0,0,"泣く

[Blue Archive]  2022 Sound Archive Concert  https://t.co/H1U6fvgDVX via @YouTube",https://youtu.be/W5njQTpJMRs
strike5092,1530206689785708544,2022-05-27 15:17:59+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/wxtmDY1S50 @YouTubeより,https://youtu.be/W5njQTpJMRs
s_f_hermes,1530202887166767104,2022-05-27 15:02:52+00:00,ja,1,0,0,0,sound archive、2曲目からunwelcome schoolで、良い,
7stars_archive,1530200463659786240,2022-05-27 14:53:14+00:00,ja,6,0,0,0,"良すぎて二周しちゃった
[Blue Archive]  2022 Sound Archive Concert  https://t.co/QaVcNDVDx1 @YouTubeより",https://youtu.be/W5njQTpJMRs
MTR_ANTE,1530200098466316288,2022-05-27 14:51:47+00:00,ja,1,0,1,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/yxXTvaTN5o @YouTubeより 
めっちゃ良い～！",https://youtu.be/W5njQTpJMRs
Sir_VH,1530199991033032704,2022-05-27 14:51:22+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/6YjTUSxEZV @YouTubeより,https://youtu.be/W5njQTpJMRs
katypdavis,1530199715379396608,2022-05-27 14:50:16+00:00,en,6,0,1,1,New podcast #AllAboutSound from @britishlibrary launches on Sunday! The wonderful @lemnsissay is exploring the British Library sound archive with some v special wordsmiths... Have a listen to the trailer https://t.co/L9zzOKM7V3 https://t.co/dQjRZK1kD9,https://pod.fo/e/125977
A16DAI,1530198778510069761,2022-05-27 14:46:33+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/tsXhI6suvU @YouTubeより,https://youtu.be/W5njQTpJMRs
koutya120,1530198684788346881,2022-05-27 14:46:10+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/byUrVhv7pI @YouTubeより,https://youtu.be/W5njQTpJMRs
11000_plus,1530198070687698944,2022-05-27 14:43:44+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/Hic9NaVQR5  
ブルアカ運営……好きだ……",https://youtu.be/W5njQTpJMRs
items1860155,1530196377044926469,2022-05-27 14:37:00+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/Rx54ATvbMm via @YouTube,https://youtu.be/W5njQTpJMRs
toki_N_nippon,1530193055349112832,2022-05-27 14:23:48+00:00,ja,0,0,0,0,Sound Archive Concertよかった・・・リアタイしたかった,
fCvlvM8R0UHwBIM,1530192501067304960,2022-05-27 14:21:36+00:00,zh,0,0,0,0,[ 蔚藍檔案 ] 2022 Sound Archive音樂會 https://t.co/VL6fhhAB8y 来自 @YouTube,https://youtu.be/xYKEpIwGR0Y
Gen_Ofuton,1530192364773720064,2022-05-27 14:21:04+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/NvkeKqixc9 @YouTubeより 
ブルアカBGMの生演奏気持ち良すぎだろ",https://youtu.be/W5njQTpJMRs
nobushigetakeda,1530191068855078918,2022-05-27 14:15:55+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/Y9yEkntHOn @YouTubeより,https://youtu.be/W5njQTpJMRs
Noire_Emi,1530190909563756547,2022-05-27 14:15:17+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/CvW2NV5MKu @YouTubeより,https://youtu.be/W5njQTpJMRs
lent_er,1530190819923472385,2022-05-27 14:14:55+00:00,ja,0,0,0,0,"みんなSound Archive見て
[Blue Archive]  2022 Sound Archive Concert  https://t.co/MEI3VyCTVv @YouTubeより",https://youtu.be/W5njQTpJMRs
lent_er,1530190003992948736,2022-05-27 14:11:41+00:00,ja,0,0,0,0,Sound Archiveマジで死ぬほど良かったのに内容に反して宣伝が足りてなさすぎるぞアロナ,
toki_N_nippon,1530189458800508929,2022-05-27 14:09:31+00:00,ja,0,0,0,0,"アロナ・・・今からでも遅くないからちゃんとグロ版ハニバのSound Archive Concertの案内しよ？
これを知らないの完全に先生として損でしょ
#ブルアカ",
s1sasai,1530185919500025857,2022-05-27 13:55:27+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/l9oIrjhhsp @YouTubeより
英語字幕付きの方もあったわね",https://youtu.be/W5njQTpJMRs
emaexema,1530184778527690753,2022-05-27 13:50:55+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/htye39es7l @YouTubeより
韓国語は分からんけど音楽は分かるから日本垢でもツイートしろよ",https://youtu.be/W5njQTpJMRs
null1200z,1530183098595680256,2022-05-27 13:44:14+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/jtozx97ZJO @YouTubeより,https://youtu.be/W5njQTpJMRs
toki_N_nippon,1530182322540388352,2022-05-27 13:41:09+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/moLPNm3ibM @YouTubeより 
完全に透き通ってるアーカイブ聴く",https://youtu.be/W5njQTpJMRs
wows_ijndd,1530181878124118017,2022-05-27 13:39:23+00:00,ja,0,0,0,0,Sound ArchiveのUnwanted School pianoやっぱキツそうｗ,
Sivainugg_MM,1530180541034954754,2022-05-27 13:34:05+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/P0Q1pQhVSg @YouTubeより,https://youtu.be/W5njQTpJMRs
Jyun1_SuperKing,1530180385170399232,2022-05-27 13:33:27+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/NqPevjwO7u @YouTubeより 

ようやく聴ける！！！！
やったーーーーーーーーーーーー！",https://youtu.be/W5njQTpJMRs
_Nomuzou_,1530179752908439552,2022-05-27 13:30:57+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/PN9fmMIGZE @YouTubeより,https://youtu.be/W5njQTpJMRs
minoo_oriLemon,1530179695333249025,2022-05-27 13:30:43+00:00,ja,0,0,0,0,"胸焼けするほど良かった…アロナ、告知しなかった罰として1週間マイクロビキニな

[Blue Archive]  2022 Sound Archive Concert  https://t.co/gplM0O04v8 @YouTubeより",https://youtu.be/W5njQTpJMRs
mm_20,1530179575216742401,2022-05-27 13:30:14+00:00,ja,0,0,0,0,"今世紀最高ソシャゲBGMが無料でライブやってたやんけ
[Blue Archive]  2022 Sound Archive Concert  https://t.co/jotX0QhjU0 @YouTubeより",https://youtu.be/W5njQTpJMRs
ononono_daon,1530179156017049601,2022-05-27 13:28:34+00:00,ja,0,0,0,0,"めちゃくちゃ良いな

[Blue Archive]  2022 Sound Archive Concert  https://t.co/OuWk07tRow @YouTubeより",https://youtu.be/W5njQTpJMRs
sdktv3,1530178410383044609,2022-05-27 13:25:37+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/u0NhaAEQQO @YouTubeより

いつかリアルコンサートしてくれると信じてるぞ",https://youtu.be/W5njQTpJMRs
takuan8413,1530176952773906437,2022-05-27 13:19:49+00:00,ja,0,0,0,0,"すげぇ…
[Blue Archive]  2022 Sound Archive Concert  https://t.co/hyypvk7izS @YouTubeより",https://youtu.be/W5njQTpJMRs
mekkon,1530176456722366464,2022-05-27 13:17:51+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/R2D348LW9N @YouTubeより
ブルアカの海外チャンネルはDJとかこのコンサートとか色々やってくれていいですね",https://youtu.be/W5njQTpJMRs
eira4656,1530176393597755393,2022-05-27 13:17:36+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/EP8O73edxw @YouTubeより 
韓国兄貴たすかる",https://youtu.be/W5njQTpJMRs
enutun_WUG,1530174953869680641,2022-05-27 13:11:52+00:00,en,1,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/rKMwbUBFrZ,https://youtu.be/W5njQTpJMRs
humikernel,1530174895190970370,2022-05-27 13:11:38+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/EwxfehEF9w @YouTubeより,https://youtu.be/W5njQTpJMRs
sooma_neko,1530174351689281536,2022-05-27 13:09:29+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/eARFk3IcTk @YouTubeより,https://youtu.be/W5njQTpJMRs
ask_TEWD,1530172676722921472,2022-05-27 13:02:50+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/QluWgQTU6K @YouTubeより
ブルアカの音楽は最高",https://youtu.be/W5njQTpJMRs
nuolimit,1530172421310926849,2022-05-27 13:01:49+00:00,en,0,0,0,0,Liked on YouTube: [Blue Archive]  2022 Sound Archive Concert  https://t.co/ADrS5Wgz9E,https://www.youtube.com/watch?v=W5njQTpJMRs
Shiayona,1530171618454286338,2022-05-27 12:58:37+00:00,ja,0,0,0,0,"ブルアカ公式によるコンサート動画、音楽が全部最強なので全人類聞いて。

[Blue Archive]  2022 Sound Archive Concert  https://t.co/ho0w4nkOxL @YouTubeより",https://youtu.be/W5njQTpJMRs
nuolimit,1530169900802654209,2022-05-27 12:51:48+00:00,en,0,0,0,0, on @YouTube: [Blue Archive]  2022 Sound Archive Concert  https://t.co/ADrS5Wgz9E,https://www.youtube.com/watch?v=W5njQTpJMRs
Corne_KH,1530169487525576705,2022-05-27 12:50:09+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/rpVFIFv8zc @YouTubeより,https://youtu.be/W5njQTpJMRs
Al_Nasl,1530168369386688513,2022-05-27 12:45:43+00:00,ja,0,0,0,0,"あー、ダメだ、良すぎる。
ほんと音楽に恵まれたゲームだなぁ。

[Blue Archive]  2022 Sound Archive Concert  https://t.co/YUZG0a4uW3 @YouTubeより",https://youtu.be/W5njQTpJMRs
gafu_asp,1530167825553567744,2022-05-27 12:43:33+00:00,ja,1,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/UHxuhnnsFc @YouTubeより 
ブルーアーカイブエッチなゲームじゃないです",https://youtu.be/W5njQTpJMRs
shiranami_,1530167629209804800,2022-05-27 12:42:46+00:00,ja,1,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/5RHa899axt @YouTubeより 
ブルアカプレイヤーは聴け",https://youtu.be/W5njQTpJMRs
khasetic,1530167599870668800,2022-05-27 12:42:39+00:00,ja,1,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/SRSnbV90li @YouTubeより 
めちゃくちゃ良かったです　ほんとに",https://youtu.be/W5njQTpJMRs
yougashi_dayo,1530167083308556289,2022-05-27 12:40:36+00:00,ja,0,0,0,0,Sound Archive聴いてるけどOPのピアノアレンジが神過ぎて泣いてる,
mh_nao3640,1530166650359582720,2022-05-27 12:38:53+00:00,ja,2,0,0,0,Constant Moderatoアレンジは効く(Sound Archive聴いてる),
Avalon1522,1530163347123240960,2022-05-27 12:25:45+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/jhvZiuC283 @YouTubeより 

しれっと概要欄にタイムライン作ってくれてる　神",https://youtu.be/W5njQTpJMRs
silius012,1530163128289607682,2022-05-27 12:24:53+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/Za6L42keOc @YouTubeより 
日本でも宣伝してくれ",https://youtu.be/W5njQTpJMRs
Shinji_KC,1530161735230885889,2022-05-27 12:19:21+00:00,ja,0,0,0,0,"[Blue Archive]  2022 Sound Archive Concert  https://t.co/qWLnN5JXaI @YouTubeより 
最高かよ…",https://youtu.be/W5njQTpJMRs
EndEdge,1530160816406036481,2022-05-27 12:15:42+00:00,zh,0,0,0,0,[ 蔚藍檔案 ] 2022 Sound Archive音樂會 https://t.co/anRuCHvb67 来自 @YouTube,https://youtu.be/xYKEpIwGR0Y
tothesky114514,1530160714513494017,2022-05-27 12:15:18+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/vBo80ql7Pk @YouTubeより,https://youtu.be/W5njQTpJMRs
lookup_ue,1530160232764018688,2022-05-27 12:13:23+00:00,en,0,0,0,0,[Blue Archive]  2022 Sound Archive Concert  https://t.co/JE7newBhj7 @YouTubeより,https://youtu.be/W5njQTpJMRs
